333,84,SN120087,0.3
333,85,SN120089,0.4
333,86,SN120014,1.0
333,87,SN120092,0.6
333,88,SN120086,0.3
333,89,SN120083,0.3
333,90,SN120102,0.3
333,91,SN120985,0.2
333,92,SN120081,0.1
333,93,SN120209,0.2
333,94,SN120213,0.4
333,95,SN120216,0.8
333,96,SN120367,0.4
333,97,SN120372,0.3
333,98,SN120376,0.2
333,99,SN12367B,0.1
333,100,SN120381,0.3
333,101,SN120496,0.3
333,102,SN120499,0.4
333,103,SN120515,0.3
333,104,SN120519,0.5
333,105,SN120523,0.6
333,106,SN12532B,0.5
333,107,SN12619E,0.8
333,108,SN120623,0.3
333,109,SN120632,0.4
333,110,HA120638,0.2
333,111,HA120641,0.4
333,112,SN120652,0.4
333,113,SN12658A,1.0
333,114,SN120664,0.3
333,115,SN120710,0.4
333,116,SN120676,0.3
333,117,SN120677,0.2
333,118,SN120689,0.5
333,119,SN120682,0.5
333,120,SN120966,0.3
333,121,SN120967,0.4
333,122,SN120961,0.2
333,123,SN120684,1.1
333,124,HAA13665,0.3
333,125,SN120693,0.2
333,126,SN120698,0.2
333,127,SNA19479,0.2
333,128,SN120599,0.2
333,129,SN120597,0.3
333,130,SN120605,0.5
333,131,SN120606,0.3
333,132,SN120608,0.3
333,133,SN120615,0.4
333,134,HA120613,0.2
333,135,HA120610,0.4
333,136,HA120776,0.3
333,137,SN120779,0.3
333,138,SN120780,0.3
333,139,SN120790,0.4
333,140,SN120460,0.2
333,141,SN120471,0.4
333,142,SN120469,0.2
333,143,HA120465,0.5
333,144,HA120462,0.7
333,145,SN120467,0.2
384,1,HAA13582,0.0
384,2,SN120553,0.3
384,3,SN121022,0.3
384,4,SN120518,0.4
384,5,SN120516,0.4
384,6,SN120503,0.5
384,7,SN12493A,0.3
384,8,HA120483,0.5
384,9,HA121024,0.8
384,10,SN121027,0.5
384,11,SN120841,0.8
384,12,SN120842,0.3
384,13,SN120843,0.5
384,14,HA080032,1.1
384,15,HA080031,0.2
384,16,HA080237,4.0
384,18,HA080225,2.2
384,19,HA080221,1.4
384,20,HA080528,4.2
384,22,HA080563,9.4
384,23,HAA90784,2.9
384,24,HA080661,3.0
384,25,HA080661,0.0010
384,26,HAA13545,1.2
384,27,HAA90784,2.8
384,28,HA080562,2.9
384,30,HA080531,9.5
384,31,HA080527,0.5
384,32,HA080222,4.2
384,33,HA080226,1.6
384,35,HA080236,2.8
384,36,HA080030,2.0
384,37,HA080033,0.4
384,38,HA122972,0.8
384,39,SN120838,0.5
384,40,SN120839,0.4
384,41,SN120840,0.3
384,42,SN121026,0.8
384,43,SN121025,0.3
384,44,HA120481,0.6
384,45,HA120482,0.2
384,46,SN120494,0.5
384,47,SN120495,0.2
384,48,SNA09017,0.3
384,49,SN120515,0.2
384,50,SN120519,0.5
384,51,SN120526,0.5
384,52,SNA09341,0.5
331,1,SN120004,0.0
331,2,SN120542,0.6
331,3,SN120766,0.8
331,4,SN120899,0.4
331,5,SN12617C,0.4
331,6,SN12531A,0.3
331,7,SN12441B,0.4
331,8,SNA09196,0.6
331,9,SN120516,0.4
331,10,SN120503,0.5
331,11,SN12493A,0.3
331,12,HA120483,0.5
331,13,SN120477,0.8
331,14,SN120357,0.3
331,15,SN120363,0.3
331,16,SN120383,0.1
331,17,SN120365,0.2
331,18,SN12369B,1.3
331,19,SN12368A,1.2
331,20,SNA09200,0.2
331,21,SN120226,0.5
331,22,SN120367,0.6
331,23,SN120372,0.3
331,24,SN120374,0.2
331,25,SN120373,0.4
331,26,SN120238,0.3
331,27,SN120236,0.2
331,28,SN120234,0.4
331,29,SN120096,1.4
331,30,SN120094,0.4
331,31,SN120P11,0.6
331,32,SN120221,0.6
331,33,SN120225,0.4
331,34,SN120082,0.7
331,35,SN120085,0.3
331,36,SN120091,0.3
331,37,SN120P12,0.5
331,38,SN120P13,0.8
331,39,SNA09237,0.3
331,40,SN120P14,0.4
331,41,SNA09238,0.8
331,42,HAA13389,0.6
331,43,SN120010,0.5
331,44,SN120009,0.3
331,45,SN120047,0.3
331,46,SN120050,0.3
331,47,SN120051,0.6
331,48,SN120769,0.3
331,49,HAA13383,1.0
331,50,HAA13385,1.5
331,51,HA120767,1.9
331,52,HAA13385,1.8
331,53,HA120767,1.9
331,54,SN122769,0.7
331,55,SN121042,0.092
331,56,SN121043,0.2
331,57,SN100810,0.3
331,58,SN120017,0.4
331,59,HA120018,0.3
331,60,SN120019,0.5
331,61,SN120023,0.1
331,62,SN120024,0.2
331,63,SN120025,0.2
331,64,SN120026,0.3
331,65,SNA40503,0.2
331,66,SN120045,0.7
331,67,SN120043,1.4
331,68,SN120008,0.6
331,69,SN120011,0.4
331,70,SN120013,0.5
331,71,SNA09242,0.9
331,72,SNA09241,0.6
331,73,SNA09240,0.3
331,74,SNA09239,0.4
331,75,SNA09236,0.7
331,76,SN120092,0.3
331,77,SN120086,0.3
331,78,SN120083,0.3
331,79,SN120084,0.2
331,80,SN120222,0.2
331,81,SN120223,0.3
331,82,SN120224,0.3
331,83,SN120227,0.2
331,84,SN120220,0.4
331,85,SN120095,1.6
331,86,SN120240,1.0
331,87,SN120235,0.4
331,88,SN120237,0.2
331,89,SN120239,0.3
331,90,SN120378,0.1
331,91,SN120375,0.4
331,92,SN120371,0.3
331,93,SN12370A,0.2
331,94,SN12367A,1.1
331,95,SN120366,0.4
331,96,SN120382,0.2
331,97,SN120364,0.1
331,98,SN120358,0.3
331,99,SN120479,0.3
331,100,HA120481,0.5
331,101,HA120482,0.2
331,102,SN120494,0.5
331,103,SN120495,0.2
331,104,SNA09017,0.3
331,105,SN120515,0.2
331,106,SN120519,0.5
331,107,SN120523,0.6
331,108,SN12532B,0.5
331,109,SN12616E,0.3
331,110,SN120643,0.3
331,111,SN120543,1.5
331,112,SN120004,0.9
433,1,HA030212,0.0
433,2,HA030215,0.7
433,3,HA030217,0.4
433,4,HAA10043,0.4
433,5,HAA10111,0.8
433,6,HA030193,0.6
433,7,HA030195,0.4
433,8,HA030196,0.2
433,9,HA030199,0.4
433,10,HAA09426,0.4
433,11,HA030201,0.5
433,12,SN120999,1.0
433,13,SN120164,0.2
433,14,SN120040,0.2
433,15,SN120165,0.3
433,16,SN120795,0.3
433,17,HA120794,0.5
433,18,HA030391,0.7
433,19,HA030389,0.5
433,20,HA030387,0.5
433,21,HA030385,0.5
433,22,HA030384,0.3
433,23,HA030379,0.3
433,24,HA030564,0.3
433,25,HA030382,0.3
433,26,HA030339,0.6
433,27,HA030337,0.6
433,28,HA030314,1.0
433,29,HA030312,0.3
433,30,HA030307,0.8
433,31,HA030407,0.3
433,32,HA030309,0.6
433,33,HA030414,1.4
433,34,HA030415,0.2
433,35,HA030417,0.7
433,36,HA030419,0.4
433,37,HA030421,0.3
433,38,HA030424,0.4
433,39,HA030425,0.2
433,40,HAA10020,0.0
433,41,HA030444,0.0
433,42,HA030441,0.0
433,43,HA030436,0.0
433,44,HA030439,0.0
433,45,HA030431,0.0
433,46,HA030548,0.0
433,47,HA030548,0.0
433,48,HA030546,0.0
433,49,HA030440,0.0
433,50,HA030438,0.0
433,51,HA030437,0.0
433,52,HA030442,0.0
433,53,HA030443,0.0
433,54,HA030445,0.0
433,55,HA030426,0.0
433,56,HA030423,0.0
433,57,HA030422,0.0
433,58,HA030420,0.0
433,59,HA030418,0.0
433,60,HA030416,0.0
433,61,HA030413,0.0
433,62,HA030410,0.0
433,63,HA030408,0.0
433,64,HA030306,0.0
433,65,HA030308,0.0
433,66,HA030305,0.0
433,67,HA030310,0.0
433,68,HAA10056,0.0
433,69,HA030311,0.0
433,70,HA030313,0.0
433,71,HA030315,0.0
433,72,HA030337,0.0
433,73,HA030338,0.0
433,74,HA030381,0.0
433,75,HA030380,0.0
433,76,HA030383,0.0
433,77,HA030386,0.0
433,78,HA030388,0.0
433,79,HA030390,0.0
433,80,HA120796,0.0
433,81,SN120797,0.0
433,82,SNA90808,0.0
433,83,SN120793,0.0
433,84,SN120791,0.0
433,85,HAA13386,0.0
433,86,SN120998,0.0
433,87,HA030200,0.0
433,88,HAA09425,0.0
433,89,HA030198,0.0
433,90,HA030197,0.0
433,91,HA030194,0.0
433,92,HA030192,0.0
433,93,HAA10110,0.0
433,94,HAA10044,0.0
433,95,HA030216,0.0
433,96,HA030214,0.0
433,97,HA030213,0.0
433,98,HA030212,0.0
434,1,SN120536,0.0
434,2,SNA40402,0.0
434,3,SN120525,0.0
434,4,SN12532B,0.0
434,5,HAA13582,0.0
434,6,SN120553,0.3
434,7,SN121022,0.3
434,8,SN120518,0.4
434,9,HA120483,0.0
434,10,HA121024,0.8
434,11,SN120841,0.0
434,12,HA080200,0.0
434,13,HA080254,0.0
434,14,HA080261,0.0
434,15,HA080287,0.0
434,16,HA080335,0.0
434,17,HA080357,0.0
434,18,HA080432,0.0
434,19,HA080436,0.0
434,20,HA080457,0.0
434,21,HA080447,0.0
434,22,HA080463,0.0
434,23,HA080466,0.0
434,24,HA080476,0.0
434,25,HA081080,0.0
434,26,HA080487,0.0
434,27,HA080487,0.0
434,28,HA080476,0.0
434,29,HA081080,0.0
434,30,HA080467,0.0
434,31,HA080461,0.0
434,32,HA080458,0.0
434,33,HA080446,0.0
434,34,HA080435,0.0
434,35,HA080431,0.0
434,36,HA080357,0.0
434,37,HA080336,0.0
434,38,HA080287,0.0
434,39,HA080101,0.0
434,40,SN120840,0.0
434,41,SN121025,0.0
434,42,HA120482,0.0
434,43,SN120519,0.0
434,44,SNA09341,0.0
452,1,SN120734,0.0
452,2,SN120744,0.0
452,3,SN120748,0.0
452,4,HAA13652,0.0
452,5,HA120720,0.4
452,6,SN120718,0.3
452,7,SN120713,0.4
452,8,SN120660,0.0
452,9,SN120664,0.0
452,10,SN120710,0.4
452,11,SN120676,0.3
452,12,SN120677,0.2
452,13,SN120689,0.5
452,14,SN120697,0.0
452,15,SN120704,0.0
452,16,SN120344,0.0
452,17,SN120708,0.0
452,18,SN120609,0.0
452,19,SN120615,0.0
452,20,HA120613,0.2
452,21,HA120610,0.4
452,22,HA120776,0.3
452,23,SN120779,0.3
452,24,SN120780,0.3
452,25,SN120790,0.4
452,26,SN120577,0.0
452,27,SN120474,0.0
452,28,SN120576,0.0
452,29,SNA90798,0.0
452,30,SN120431,0.0
452,31,SN120310,0.0
452,32,HA120307,0.0
452,33,HA120305,0.0
452,34,HA030191,0.0
452,35,HA030193,0.0
452,36,HA030193,0.0
